source,sample_id,neck_flexion,trunk_flexion,left_shoulder_elev,right_shoulder_elev,shoulder_symmetry,alignment_deviation,label
multiposture,multiposture_4453,7.9767,4.3195,24.5463,17.754,18.6493,5.7789,HIGH
multiposture,multiposture_4454,7.785,4.3717,24.5317,17.447,18.5912,5.9891,HIGH
multiposture,multiposture_4455,8.6659,4.1409,24.6813,17.4525,18.6038,5.0688,HIGH
multiposture,multiposture_4456,8.2788,4.1726,24.755,17.3373,18.2128,5.2837,HIGH
multiposture,multiposture_4457,8.4706,4.1135,25.0308,17.368,17.9247,5.0888,HIGH
multiposture,multiposture_4458,8.6996,4.5182,24.6137,16.9167,18.4545,5.8688,HIGH
multiposture,multiposture_4459,8.7081,4.5213,24.9116,17.0943,18.7399,5.8658,HIGH
multiposture,multiposture_4460,8.8225,4.5543,24.4753,17.266,18.9746,5.8805,HIGH
multiposture,multiposture_4461,8.8349,4.6106,24.8174,17.6897,19.0327,5.998,HIGH
multiposture,multiposture_4462,8.7945,4.6107,24.8396,17.5781,19.0924,6.0187,HIGH
multiposture,multiposture_4463,7.0347,3.544,31.3719,21.1454,7.3689,4.4044,MEDIUM
multiposture,multiposture_4464,6.6175,2.7157,11.1989,6.3424,17.2244,3.039,HIGH
multiposture,multiposture_4465,6.2106,2.1195,12.5845,6.7447,17.6043,1.9101,HIGH
multiposture,multiposture_4466,6.2148,2.1533,12.5354,6.6025,17.6254,1.9485,HIGH
multiposture,multiposture_4467,5.9209,2.1623,12.3757,6.5822,17.6403,2.0824,HIGH
multiposture,multiposture_4468,5.6187,2.0769,12.156,6.8454,17.7904,2.0149,HIGH
multiposture,multiposture_4469,2.105,2.1643,11.9483,6.457,18.0696,5.7351,HIGH
multiposture,multiposture_4470,6.5191,2.2455,11.712,6.3377,18.4004,7.9497,HIGH
multiposture,multiposture_4471,4.2805,2.1668,11.6031,6.9571,18.5497,6.7321,HIGH
multiposture,multiposture_4472,3.7641,2.2076,11.7682,7.022,18.6752,6.5799,HIGH
multiposture,multiposture_4473,1.2823,2.0049,12.0398,7.2091,18.7066,4.9978,HIGH
multiposture,multiposture_4474,0.5863,1.9987,11.946,7.1357,18.5948,4.6638,HIGH
multiposture,multiposture_4475,0.2161,2.0083,11.9494,7.0799,18.6751,4.5132,HIGH
multiposture,multiposture_4476,1.0082,1.9912,11.9666,6.9943,18.5244,3.9194,HIGH
multiposture,multiposture_4477,1.2642,2.1359,11.8031,6.8706,18.5124,4.1225,HIGH
multiposture,multiposture_4478,0.7639,2.017,11.4213,6.9558,18.6961,4.1419,HIGH
multiposture,multiposture_4479,0.5054,2.1144,11.3694,6.6308,19.1357,4.5171,HIGH
multiposture,multiposture_4480,0.451,2.0627,11.3488,6.6758,19.3532,4.445,HIGH
multiposture,multiposture_4481,0.7368,2.0621,11.3493,6.6398,19.2614,4.2896,HIGH
multiposture,multiposture_4482,2.4377,1.9961,11.3017,6.7427,18.9795,3.2622,HIGH
multiposture,multiposture_4483,3.1256,1.9985,11.4475,6.7238,18.9459,2.9459,HIGH
multiposture,multiposture_4484,3.8168,2.141,11.6644,6.9007,18.9749,2.9562,HIGH
multiposture,multiposture_4485,4.6655,2.0833,11.8113,7.0127,18.8075,2.4457,HIGH
multiposture,multiposture_4486,4.6664,2.0847,11.7476,7.0817,18.8659,2.4551,HIGH
multiposture,multiposture_4487,4.481,2.0929,11.7592,7.0902,18.8285,2.5616,HIGH
multiposture,multiposture_4488,4.5129,2.0209,11.7514,7.1682,18.8099,2.3888,HIGH
multiposture,multiposture_4489,4.972,2.1567,11.6649,6.754,18.8101,2.4795,HIGH
multiposture,multiposture_4490,5.0216,2.1635,11.6462,6.787,18.9049,2.4763,HIGH
multiposture,multiposture_4491,4.9849,2.1148,11.911,6.73,18.8806,2.3877,HIGH
multiposture,multiposture_4492,4.9557,2.1142,11.8594,6.6647,18.7208,2.3985,HIGH
multiposture,multiposture_4493,4.6112,2.0397,11.8505,6.8996,18.735,2.3924,HIGH
multiposture,multiposture_4494,0.8739,2.4095,24.2466,13.6831,15.9315,4.9181,HIGH
multiposture,multiposture_4495,1.8626,2.6501,24.5385,14.1843,17.0611,4.9826,HIGH
multiposture,multiposture_4496,2.9055,2.6617,24.5258,14.5216,17.4203,4.5329,HIGH
multiposture,multiposture_4497,2.9779,2.6121,24.4452,14.5249,17.6684,4.3905,HIGH
multiposture,multiposture_4498,2.8511,2.5813,24.4198,14.3562,17.7027,4.3812,HIGH
multiposture,multiposture_4499,2.8786,2.5343,24.4973,14.4194,17.8977,4.2657,HIGH
multiposture,multiposture_4500,2.542,2.4576,24.4493,14.3314,17.888,4.2499,HIGH
multiposture,multiposture_4501,2.552,2.4507,24.3958,14.3628,17.8537,4.2304,HIGH
multiposture,multiposture_4502,2.5801,2.5459,24.2937,14.5249,17.9718,4.4263,HIGH
multiposture,multiposture_4503,2.5127,2.5222,23.8534,14.5223,18.169,4.405,HIGH
multiposture,multiposture_4504,2.4928,2.5166,23.9065,14.5462,18.1432,4.402,HIGH
multiposture,multiposture_4505,2.4995,2.5057,23.9284,14.4318,18.1127,4.3748,HIGH
multiposture,multiposture_4506,0.4463,2.537,24.0105,14.2049,17.7651,5.3951,HIGH
multiposture,multiposture_4507,2.3619,2.5549,23.7581,14.3455,17.7935,6.7172,HIGH
multiposture,multiposture_4508,2.0474,2.4999,23.9179,14.3381,18.0711,6.4416,HIGH
multiposture,multiposture_4509,1.9499,2.4709,23.9793,14.3232,18.053,6.3318,HIGH
multiposture,multiposture_4510,1.5276,2.4275,23.9946,14.3196,18.1275,6.0406,HIGH
multiposture,multiposture_4511,3.0002,2.4257,24.3671,14.2906,17.9779,3.9698,HIGH
multiposture,multiposture_4512,3.5906,2.4277,24.4487,14.3753,17.9305,3.7044,HIGH
multiposture,multiposture_4513,1.7424,2.4523,24.5514,14.3929,17.9471,6.1914,HIGH
multiposture,multiposture_4514,1.922,2.5106,24.4713,14.422,18.0823,6.3993,HIGH
multiposture,multiposture_4515,1.849,2.4022,24.5172,14.5816,18.2096,6.1082,HIGH
multiposture,multiposture_4516,2.7473,2.3605,24.5839,14.5857,18.0317,3.9546,HIGH
multiposture,multiposture_4517,4.7106,2.2317,24.634,14.5642,17.8212,2.8476,HIGH
multiposture,multiposture_4518,5.2107,2.1417,24.6131,14.5419,17.5377,2.4492,HIGH
multiposture,multiposture_4519,5.3527,2.2052,24.8127,14.5496,17.5262,2.5201,HIGH
multiposture,multiposture_4520,5.2527,2.2074,24.8551,14.519,17.5044,2.5629,HIGH
multiposture,multiposture_4521,5.0518,2.1854,24.8523,14.4597,17.4303,2.5957,HIGH
multiposture,multiposture_4522,4.4092,2.0349,25.0015,14.4303,17.3006,2.5217,HIGH
multiposture,multiposture_4523,4.2851,2.0399,25.0175,14.3619,17.2938,2.5768,HIGH
multiposture,multiposture_4524,3.4751,1.2098,38.9203,12.5278,8.3917,4.3121,MEDIUM
multiposture,multiposture_4525,3.0792,1.3736,39.1383,12.0087,8.4243,4.4726,MEDIUM
multiposture,multiposture_4526,5.8236,1.0775,38.2411,12.3954,8.8901,4.9621,MEDIUM
multiposture,multiposture_4527,5.4206,1.5229,37.9782,12.255,8.7768,5.7631,MEDIUM
multiposture,multiposture_4528,0.9911,2.5435,57.6669,12.7404,6.8107,6.0057,MEDIUM
multiposture,multiposture_4529,2.7144,2.3363,27.0275,13.0541,11.4082,6.5994,MEDIUM
multiposture,multiposture_4530,4.0367,1.7479,24.8107,12.104,13.8749,6.3926,MEDIUM
multiposture,multiposture_4531,4.4758,1.6556,29.3996,12.1144,14.0667,6.4873,MEDIUM
multiposture,multiposture_4532,3.6241,1.1532,38.4952,12.5383,8.2222,4.2736,MEDIUM
multiposture,multiposture_4533,6.2505,1.2291,32.7429,12.1623,13.4668,5.9612,MEDIUM
multiposture,multiposture_4534,2.4262,0.0197,36.3357,10.941,12.1614,1.1355,MEDIUM
multiposture,multiposture_4535,6.1487,0.7398,17.2765,9.7508,13.0715,4.6485,MEDIUM
multiposture,multiposture_4536,5.0194,1.1122,18.3024,9.5888,12.8278,4.9295,MEDIUM
multiposture,multiposture_4537,4.3407,1.547,19.2008,9.3764,10.868,5.6808,MEDIUM
multiposture,multiposture_4538,3.5784,1.5935,19.6475,8.7822,10.0919,5.4402,MEDIUM
multiposture,multiposture_4539,2.8304,1.3269,20.1982,7.5517,10.0764,4.4492,MEDIUM
multiposture,multiposture_4540,2.4279,1.3627,20.1581,7.6785,10.3292,4.3258,MEDIUM
multiposture,multiposture_4541,2.0943,1.2972,20.7247,7.7504,10.6579,3.9855,MEDIUM
multiposture,multiposture_4542,1.8982,1.2314,21.2594,7.7723,11.0897,3.7274,MEDIUM
multiposture,multiposture_4543,1.7703,1.1766,21.3301,7.9434,11.151,3.5372,MEDIUM
multiposture,multiposture_4544,1.6163,1.1386,21.299,7.7793,11.259,3.3743,MEDIUM
multiposture,multiposture_4545,1.4491,1.1879,21.2558,7.9089,11.4919,3.3956,MEDIUM
multiposture,multiposture_4546,1.2277,0.8789,22.0201,7.877,11.6441,2.5893,MEDIUM
multiposture,multiposture_4547,0.8485,1.1223,21.0349,8.1551,11.7878,2.9446,MEDIUM
multiposture,multiposture_4548,0.1165,0.9667,16.0314,6.6127,13.1718,2.1065,MEDIUM
multiposture,multiposture_4549,1.9048,2.0506,6.0854,14.6707,15.9275,3.6515,HIGH
multiposture,multiposture_4550,2.7017,2.443,3.7121,16.9852,17.3075,4.1302,HIGH
multiposture,multiposture_4551,3.4605,3.3552,3.1237,19.0523,18.1252,5.7991,HIGH
multiposture,multiposture_4552,3.0237,3.2904,2.0333,18.4795,17.3898,5.8743,HIGH
multiposture,multiposture_4553,2.7732,3.2361,1.5576,17.3728,17.3797,5.8772,HIGH
multiposture,multiposture_4554,3.3535,3.489,0.9162,17.0879,17.4111,6.1535,HIGH
multiposture,multiposture_4555,3.0461,3.4014,1.3874,19.0035,17.4546,6.1107,HIGH
multiposture,multiposture_4556,3.1583,3.7332,1.8895,18.3074,17.3142,6.7993,HIGH
multiposture,multiposture_4557,3.0228,3.7065,2.146,17.6715,16.4621,6.8117,HIGH
multiposture,multiposture_4558,3.7192,3.9011,2.3194,18.8091,17.0325,6.8967,HIGH
multiposture,multiposture_4559,3.5191,3.7994,1.5108,18.6748,17.065,6.7703,HIGH
multiposture,multiposture_4560,4.5693,4.2358,1.9191,19.147,16.4764,7.2131,HIGH
multiposture,multiposture_4561,4.3762,4.1548,1.9911,18.5296,16.7554,7.131,HIGH
multiposture,multiposture_4562,4.2124,4.1673,2.2943,18.9277,17.1969,7.2436,HIGH
multiposture,multiposture_4563,4.1914,3.9224,1.6414,18.7793,16.7756,6.7016,HIGH
multiposture,multiposture_4564,4.3834,3.9065,1.724,18.776,16.6023,6.5672,HIGH
multiposture,multiposture_4565,7.4277,1.1675,18.2909,2.5931,12.4943,6.7897,MEDIUM
multiposture,multiposture_4566,6.8217,1.1449,18.2541,3.2045,12.848,6.4073,MEDIUM
multiposture,multiposture_4567,5.6226,1.4434,17.9862,4.4412,12.7919,6.4257,MEDIUM
multiposture,multiposture_4568,4.4434,0.5525,17.8691,5.3022,13.326,3.7103,MEDIUM
multiposture,multiposture_4569,4.8027,0.203,18.6994,2.9622,13.098,3.0851,MEDIUM
multiposture,multiposture_4570,2.7621,0.5102,20.1656,2.9328,13.2101,0.3306,MEDIUM
multiposture,multiposture_4571,4.9857,0.9501,20.6416,3.0177,11.9352,0.4687,MEDIUM
multiposture,multiposture_4572,5.3702,0.9579,20.7957,2.9491,11.8652,0.6571,MEDIUM
multiposture,multiposture_4573,5.8533,0.985,20.4304,2.989,11.7785,0.8093,MEDIUM
multiposture,multiposture_4574,5.9539,0.9754,20.2352,2.9731,11.6705,0.8793,MEDIUM
multiposture,multiposture_4575,6.7635,1.2162,20.2444,2.8107,11.7922,0.7234,MEDIUM
multiposture,multiposture_4576,7.3416,1.1515,20.1901,3.4539,11.5967,1.1316,MEDIUM
multiposture,multiposture_4577,7.1062,1.0778,20.1036,3.2659,11.5977,1.178,MEDIUM
multiposture,multiposture_4578,5.33,1.2861,20.2318,3.3662,11.9343,0.1888,MEDIUM
multiposture,multiposture_4579,6.8168,1.2641,19.6659,2.9239,11.3132,0.6236,MEDIUM
multiposture,multiposture_4580,5.2163,1.1007,20.1831,2.9504,11.5293,0.1788,MEDIUM
multiposture,multiposture_4581,5.8956,1.0267,20.0323,3.393,11.4882,0.715,MEDIUM
multiposture,multiposture_4582,5.7862,0.9627,19.868,3.6768,11.5364,0.8186,MEDIUM
multiposture,multiposture_4583,5.7024,0.9683,20.0879,3.6661,11.5784,0.763,MEDIUM
multiposture,multiposture_4584,5.8617,1.0122,20.1713,3.6759,11.6975,0.742,MEDIUM
multiposture,multiposture_4585,7.1623,0.9903,20.214,3.6487,11.4271,1.4741,MEDIUM
multiposture,multiposture_4586,6.981,1.15,20.5617,2.8793,11.244,0.9992,MEDIUM
multiposture,multiposture_4587,8.0581,0.9554,20.7275,2.3821,10.863,1.9964,MEDIUM
multiposture,multiposture_4588,8.5943,0.863,20.7233,2.3849,10.8201,2.4847,MEDIUM
multiposture,multiposture_4589,8.6485,0.8779,20.8369,2.423,10.8673,2.4851,MEDIUM
multiposture,multiposture_4590,8.6703,0.8448,20.8175,2.221,10.7745,2.565,MEDIUM
multiposture,multiposture_4591,9.8849,2.2985,27.1039,8.5641,10.7396,9.8277,MEDIUM
multiposture,multiposture_4592,11.0566,2.4778,25.9402,8.5007,13.1644,11.4383,MEDIUM
multiposture,multiposture_4593,12.8424,1.9128,26.3334,8.5709,13.7193,11.257,MEDIUM
multiposture,multiposture_4594,13.3268,2.0736,23.2371,9.2974,14.8393,12.0855,MEDIUM
multiposture,multiposture_4595,12.9628,2.2481,32.0918,8.1353,13.1233,12.3074,MEDIUM
multiposture,multiposture_4596,13.0195,2.4104,34.3618,8.3738,13.1127,12.4493,MEDIUM
multiposture,multiposture_4597,9.8303,2.4189,33.4593,8.2524,13.2949,10.7918,MEDIUM
multiposture,multiposture_4598,11.8806,2.4739,35.0608,8.1553,13.0632,11.8992,MEDIUM
multiposture,multiposture_4599,12.6998,2.6246,34.5772,7.9644,12.8968,12.656,MEDIUM
multiposture,multiposture_4600,159.2596,1.6812,22.9251,7.5954,4.7051,9.5736,HIGH
multiposture,multiposture_4601,159.6133,2.421,21.8843,8.7483,9.8582,10.4224,HIGH
multiposture,multiposture_4602,160.1626,1.3474,21.8703,9.4744,12.0225,8.4333,HIGH
multiposture,multiposture_4603,155.968,1.8053,21.3029,9.6439,11.8649,10.4828,HIGH
multiposture,multiposture_4604,157.2197,1.5328,21.2199,9.7691,11.7415,9.7174,HIGH
multiposture,multiposture_4605,28.1735,1.2452,14.6315,9.1052,9.709,11.3764,MEDIUM
multiposture,multiposture_4606,22.8083,0.903,12.1324,10.1807,6.0024,8.4971,MEDIUM
multiposture,multiposture_4607,4.5668,0.0039,11.0284,12.1766,3.8539,1.4769,LOW
multiposture,multiposture_4608,27.8357,0.3653,13.3516,11.0202,5.67,7.1216,MEDIUM
multiposture,multiposture_4609,25.2716,0.5807,13.7425,10.7281,4.8815,6.6504,MEDIUM
multiposture,multiposture_4610,14.7418,0.4724,13.1658,10.5469,5.202,3.6153,MEDIUM
multiposture,multiposture_4611,33.193,2.1567,15.6863,11.3668,6.0518,11.6337,HIGH
multiposture,multiposture_4612,22.2564,1.7933,15.7961,11.2929,7.1464,11.0735,MEDIUM
multiposture,multiposture_4613,25.3511,1.7698,15.834,10.6865,7.037,11.8559,MEDIUM
multiposture,multiposture_4614,24.5578,1.6283,16.2234,10.2272,7.3829,11.488,MEDIUM
multiposture,multiposture_4615,25.4927,1.6221,16.1311,10.1096,7.388,11.4009,MEDIUM
multiposture,multiposture_4616,26.6206,1.258,15.9212,10.0176,7.3508,11.0174,MEDIUM
multiposture,multiposture_4617,26.4788,1.2515,15.8406,9.9343,7.359,10.9947,MEDIUM
multiposture,multiposture_4618,26.0158,1.1961,15.8941,9.6813,7.3984,10.8202,MEDIUM
multiposture,multiposture_4619,26.4926,0.9595,16.188,9.6963,7.8482,10.4751,MEDIUM
multiposture,multiposture_4620,26.4379,0.9541,16.2309,9.7031,8.0138,10.4528,MEDIUM
multiposture,multiposture_4621,25.7733,1.1137,16.119,9.6675,7.8544,10.6192,MEDIUM
multiposture,multiposture_4622,25.7503,0.9573,16.0374,9.4696,7.9236,10.3909,MEDIUM
multiposture,multiposture_4623,25.6618,0.9777,16.0687,9.5582,7.8767,10.5601,MEDIUM
multiposture,multiposture_4624,26.3729,0.8115,16.2495,9.4139,7.8504,10.449,MEDIUM
multiposture,multiposture_4625,26.2265,0.7798,16.2828,9.4349,7.8282,10.3664,MEDIUM
multiposture,multiposture_4626,26.3009,0.4877,16.0363,9.5959,7.9101,9.7461,MEDIUM
multiposture,multiposture_4627,26.3059,0.3211,16.0561,9.6926,8.023,9.3817,MEDIUM
multiposture,multiposture_4628,26.5921,0.4611,15.8981,9.6563,7.939,9.8093,MEDIUM
multiposture,multiposture_4629,25.6416,0.3488,16.3425,9.5903,8.3152,9.2672,MEDIUM
multiposture,multiposture_4630,1.6377,3.6749,9.255,5.5274,5.1071,10.1168,MEDIUM
multiposture,multiposture_4631,3.5725,3.1414,9.3546,5.9766,4.9049,9.5617,LOW
multiposture,multiposture_4632,3.7544,2.6348,7.3075,5.4632,4.296,8.2752,LOW
multiposture,multiposture_4633,6.5209,3.0298,6.2708,4.605,3.137,3.3955,LOW
multiposture,multiposture_4634,3.5034,2.3951,6.2033,3.7591,4.2697,3.6028,LOW
multiposture,multiposture_4635,4.0958,2.683,6.2867,3.1871,4.8952,3.9424,LOW
multiposture,multiposture_4636,4.2607,2.8633,6.0818,3.1147,5.3146,4.2572,MEDIUM
multiposture,multiposture_4637,4.7205,3.0182,6.0514,3.3595,5.7198,4.3913,MEDIUM
multiposture,multiposture_4638,4.762,3.0699,5.8321,3.362,5.8963,4.483,MEDIUM
multiposture,multiposture_4639,4.9667,3.1621,5.6331,3.5459,6.0741,4.5889,MEDIUM
multiposture,multiposture_4640,4.936,3.3221,5.6125,3.0017,6.0754,4.967,MEDIUM
multiposture,multiposture_4641,10.3196,3.3622,5.0963,2.834,2.7711,2.2601,MEDIUM
multiposture,multiposture_4642,10.7935,3.4228,4.7715,2.9513,0.7666,2.2148,MEDIUM
multiposture,multiposture_4643,0.9799,3.375,4.7137,3.0501,1.4319,7.1142,LOW
multiposture,multiposture_4644,2.3494,3.1403,4.9697,3.5011,1.3866,8.3062,LOW
multiposture,multiposture_4645,9.5113,4.5119,5.7744,4.3784,0.5372,15.2625,LOW
multiposture,multiposture_4646,8.9032,5.8281,8.341,4.6419,0.2145,17.8969,LOW
multiposture,multiposture_4647,7.1151,5.9052,8.024,4.641,1.5575,17.2247,LOW
multiposture,multiposture_4648,6.6019,6.4156,8.4402,4.4613,1.8757,18.0973,LOW
multiposture,multiposture_4649,6.4796,6.1721,9.6439,3.8131,2.3576,17.1103,LOW
multiposture,multiposture_4650,5.7125,5.9278,7.5809,5.1051,1.9316,16.3647,LOW
multiposture,multiposture_4651,5.6262,5.7829,6.5125,5.0619,1.756,16.0077,LOW
multiposture,multiposture_4652,5.2603,5.7536,6.2276,5.344,1.2007,15.7553,LOW
multiposture,multiposture_4653,5.0023,5.7269,5.1887,5.9346,0.5683,15.5867,LOW
multiposture,multiposture_4654,7.0754,4.2701,16.4121,3.2038,0.7051,13.4949,LOW
multiposture,multiposture_4655,9.561,4.5118,17.9834,5.6528,2.036,15.0516,LOW
multiposture,multiposture_4656,10.1641,4.4741,18.5775,5.8277,2.2988,15.099,MEDIUM
multiposture,multiposture_4657,10.2229,4.4603,19.7828,5.7738,2.3707,15.091,MEDIUM
multiposture,multiposture_4658,10.3777,4.4544,20.105,5.5103,2.3595,15.2113,MEDIUM
multiposture,multiposture_4659,11.0048,4.4545,20.1173,5.1904,2.1394,15.5175,MEDIUM
multiposture,multiposture_4660,17.7387,2.7818,38.6624,16.4125,16.9555,15.7867,HIGH
multiposture,multiposture_4661,9.0757,1.6078,32.7861,14.2748,12.1231,8.0896,MEDIUM
multiposture,multiposture_4662,22.7528,4.309,41.0083,17.9123,16.4202,22.5836,HIGH
multiposture,multiposture_4663,16.9391,2.2134,36.5122,16.601,18.219,13.9221,HIGH
multiposture,multiposture_4664,15.6764,1.6145,35.2784,16.0745,18.8837,11.8124,HIGH
multiposture,multiposture_4665,6.7074,1.2858,33.9729,15.9797,17.9245,6.2773,HIGH
multiposture,multiposture_4666,6.7362,1.346,36.8809,16.3441,14.581,6.1461,MEDIUM
multiposture,multiposture_4667,10.611,2.0839,35.8077,15.6733,11.0892,9.8035,MEDIUM
multiposture,multiposture_4668,8.2584,2.3126,34.9193,13.9488,10.1266,8.9029,MEDIUM
multiposture,multiposture_4669,8.2867,1.4161,36.9532,16.5233,9.5961,0.5344,MEDIUM
multiposture,multiposture_4670,13.3856,2.8924,33.044,19.5301,9.8067,0.5379,MEDIUM
multiposture,multiposture_4671,9.8109,2.8667,33.2361,22.7294,10.2736,2.0178,MEDIUM
multiposture,multiposture_4672,5.1147,2.3212,34.6743,21.9677,12.7531,2.8226,MEDIUM
multiposture,multiposture_4673,2.3601,2.1941,35.9085,21.2351,12.8311,3.7537,MEDIUM
multiposture,multiposture_4674,0.0223,1.9212,36.6103,20.1318,12.9928,4.2424,MEDIUM
multiposture,multiposture_4675,3.3159,1.955,36.0936,20.2179,12.6492,5.867,MEDIUM
multiposture,multiposture_4676,4.9726,1.6104,35.8818,19.5953,12.7706,5.933,MEDIUM
multiposture,multiposture_4677,5.9333,1.6046,36.795,19.6782,12.3416,6.3822,MEDIUM
multiposture,multiposture_4678,5.284,1.4898,33.0217,15.4305,13.6118,5.9591,MEDIUM
multiposture,multiposture_4679,36.236,40.7314,34.3254,31.0652,52.0158,67.3775,HIGH
multiposture,multiposture_4680,35.5406,40.5512,31.2183,30.6005,52.686,67.3793,HIGH
multiposture,multiposture_4681,34.773,40.478,30.6472,30.7136,54.0206,67.6333,HIGH
multiposture,multiposture_4682,34.9701,40.6152,30.7161,30.7532,54.9648,67.7904,HIGH
multiposture,multiposture_4683,35.4728,40.8454,31.1553,30.9455,55.8109,67.9716,HIGH
multiposture,multiposture_4684,34.7721,41.3016,30.5513,31.2365,56.4008,69.0885,HIGH
multiposture,multiposture_4685,34.4114,41.3909,30.1719,31.2635,57.304,69.4245,HIGH
multiposture,multiposture_4686,27.724,41.755,31.072,31.7218,58.6835,73.232,HIGH
